date,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,ssh
2019-01-15 11:00:00+00:00,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.795
2019-01-15 12:00:00+00:00,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.85999995
2019-01-15 13:00:00+00:00,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.88000005
2019-01-15 14:00:00+00:00,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.9166667
2019-01-15 15:00:00+00:00,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8633333
2019-01-15 16:00:00+00:00,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.785
2019-01-15 17:00:00+00:00,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.68833333
2019-01-15 18:00:00+00:00,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.6616667
2019-01-15 19:00:00+00:00,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.60499996
2019-01-15 20:00:00+00:00,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6
2019-01-15 21:00:00+00:00,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.62166667
2019-01-15 22:00:00+00:00,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.7083333
2019-01-15 23:00:00+00:00,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8333333
2019-01-16 00:00:00+00:00,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.94666666
2019-01-16 01:00:00+00:00,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0366666
2019-01-16 02:00:00+00:00,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.12
2019-01-16 03:00:00+00:00,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.1066667
2019-01-16 04:00:00+00:00,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.99666667
2019-01-16 05:00:00+00:00,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8883333
2019-01-16 06:00:00+00:00,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.5366667
2019-01-16 07:00:00+00:00,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.48666665
2019-01-16 08:00:00+00:00,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.48666668
2019-01-16 09:00:00+00:00,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.606
2019-01-16 10:00:00+00:00,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.805
2019-01-16 11:00:00+00:00,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.83833337
2019-01-16 12:00:00+00:00,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.95166665
